"","MSSubClass.30","MSSubClass.40","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.90","MSSubClass.120","MSSubClass.150","MSSubClass.160","MSSubClass.180","MSSubClass.190","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Pave","Alley.NoAlley","Alley.Pave","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.HLS","LandContour.Low","LandContour.Lvl","Utilities.NoSeWa","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blueste","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition1.RRNe","Condition1.RRNn","Condition2.Feedr","Condition2.Norm","Condition2.PosA","Condition2.PosN","Condition2.RRAe","Condition2.RRAn","Condition2.RRNn","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Fin","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofStyle.Shed","RoofMatl.Membran","RoofMatl.Metal","RoofMatl.Roll","RoofMatl.Tar.Grv","RoofMatl.WdShake","RoofMatl.WdShngl","Exterior1st.AsphShn","Exterior1st.BrkComm","Exterior1st.BrkFace","Exterior1st.CBlock","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.ImStucc","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stone","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsphShn","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CBlock","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Other","Exterior2nd.Plywood","Exterior2nd.Stone","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.Po","ExterCond.TA","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.NoBasement","BsmtQual.TA","BsmtCond.Gd","BsmtCond.NoBasement","BsmtCond.Po","BsmtCond.TA","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtExposure.NoBasement","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.NoBasement","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.NoBasement","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating.GasA","Heating.GasW","Heating.Grav","Heating.OthW","Heating.Wall","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.Po","HeatingQC.TA","CentralAir.Y","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","Functional.None","Fireplaces","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.NoFireplace","FireplaceQu.Po","FireplaceQu.TA","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.NoGarage","GarageYrBlt","GarageFinish.NoGarage","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.NoGarage","GarageQual.Po","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.NoGarage","GarageCond.Po","GarageCond.TA","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC.Fa","PoolQC.Gd","PoolQC.NoPool","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.NoFence","MiscFeature.None","MiscFeature.Othr","MiscFeature.Shed","MiscFeature.TenC","MiscVal","MoSold","YrSold","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","SalePrice"
"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.18965474202643,9.04204005654448,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2003,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.28320372873799,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.56103066589657,0,1,0,0,0,0,0,5.01727983681492,856,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.75343791859778,6.75110146893676,0,7.44483327389219,1,0,2,1,3,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2003,0,1,0,2,548,0,0,0,0,1,0,0,0,0,1,0,1,0,4.12713438504509,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,208500
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.39444915467244,9.16962253869762,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,8,1976,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.88653164253051,0,0,0,0,0,0,0,5.65248918026865,1262,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.14124512235049,0,0,7.14124512235049,0,0.693147180559945,2,0,3,0.693147180559945,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1976,0,1,0,2,460,0,0,0,0,1,0,0,0,0,1,0,1,5.70044357339069,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,181500
"3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.23410650459726,9.32821229257107,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2001,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.09375020080676,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6.18826412308259,0,1,0,0,0,0,0,6.07534603108868,920,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.82546003625531,6.76503897678054,0,7.48829351515943,1,0,2,1,3,0.693147180559945,0,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2001,0,1,0,2,608,0,0,0,0,1,0,0,0,0,1,0,1,0,3.76120011569356,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,223500
"4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.11087386417331,9.16440114003474,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1915,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.37989735354046,0,0,0,0,0,0,0,6.29341927884648,756,1,0,0,0,0,0,1,0,0,1,0,0,0,1,6.86901445066571,6.62936325343745,0,7.4489161025442,1,0,1,0,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1998,0,0,1,3,642,0,0,0,0,1,0,0,0,0,1,0,1,0,3.58351893845611,5.60947179518496,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,140000
"5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.44265125649032,9.56528381773677,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2000,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.86078622346587,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.48616078894409,0,1,0,0,0,0,0,6.19644412779452,1145,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.04403289727469,6.96034772910131,0,7.69575799055476,1,0,2,1,4,0.693147180559945,0,1,0,9,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2000,0,1,0,3,836,0,0,0,0,1,0,0,0,0,1,0,1,5.26269018890489,4.44265125649032,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,12,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,250000
"6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.45434729625351,9.55506418479516,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1993,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.59714570188665,0,1,0,0,0,0,0,4.17438726989564,796,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.68085467879022,6.34035930372775,0,7.21744343169653,1,0,1,1,1,0.693147180559945,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1993,0,0,1,2,480,0,0,0,0,1,0,0,0,0,1,0,1,3.71357206670431,3.43398720448515,0,5.77144112313002,0,0,0,0,1,0,1,0,0,0,0,1,0,6.55250788703459,10,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,143000
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.33073334028633,9.21880445038831,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2004,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.23110861685459,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.22256601882217,0,1,0,0,0,0,0,5.76205138278018,1686,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.43543801981455,0,0,7.43543801981455,1,0,2,0,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2004,0,1,0,2,636,0,0,0,0,1,0,0,0,0,1,0,1,5.54517744447956,4.06044301054642,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,307000
"8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.39444915467244,9.24792513230345,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,1973,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.48479693349065,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.75693238924755,0,0,0,0,0,0,3.49650756146648,5.37989735354046,1107,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.01031186730723,6.89162589705225,0,7.64539769942863,1,0,2,1,3,0.693147180559945,0,0,1,7,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1973,0,1,0,2,484,0,0,0,0,1,0,0,0,0,1,0,1,5.46383180502561,5.32300997913841,5.43372200355424,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5.86078622346587,11,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,200000
"9",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.95124371858143,8.71948076085107,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1931,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.8596149036542,952,1,0,0,0,0,0,1,0,0,1,1,0,0,0,6.93049476595163,6.62406522779989,0,7.48155570190952,0,0,2,0,2,1.09861228866811,0,0,1,8,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1931,0,0,1,2,468,1,0,0,0,0,0,0,0,0,1,0,1,4.51085950651685,0,5.32787616878958,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,129900
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.93182563272433,8.91206909797013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,6,1939,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.74758652682932,0,1,0,0,0,0,0,4.94875989037817,991,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.98286275146894,0,0,6.98286275146894,1,0,1,0,2,1.09861228866811,0,0,1,5,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1939,0,1,0,1,205,0,1,0,0,0,0,0,0,0,1,0,1,0,1.6094379124341,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,118000
